Id,SalePrice
1683,180295.94636570817
1684,171544.13517304335
1685,171567.24949474295
1686,166328.59094816403
1687,167652.82782090903
1688,185572.80411027756
1689,191991.34250208002
1690,193894.28483255883
1691,182867.09624843864
1692,264336.84070771444
1693,169471.82910343132
1694,183825.28442727655
1695,166093.4847688076
1696,277756.663709224
1697,174775.09318263727
1698,352940.45408455085
1699,329721.4933418255
1700,252647.83274482598
1701,273718.5717890317
1702,239281.8299603359
1703,252743.3166588005
1704,282691.1505756311
1705,228605.1862826615
1706,406362.89922615234
1707,216074.8556405289
1708,210239.5985276404
1709,255806.49863755985
1710,214551.25296185707
1711,268808.8023249076
1712,231016.94121075582
1713,275254.55249235145
1714,225905.35163466336
1715,206083.5921936709
1716,184096.28152459662
1717,176964.80367847203
1718,131456.07894876893
1719,199701.28042834427
1720,237282.7795281964
1721,162696.47044661696
1722,120786.7430142034
1723,157451.60154772777
1724,205494.55435546598
1725,240594.88768030505
1726,189080.82917971193
1727,154960.92820888245
1728,174982.89163317898
1729,164940.2152211568
1730,155381.24547365043
1731,122308.32170539416
1732,131589.89109662984
1733,116764.20545559673
1734,117388.76429415878
1735,134071.26788013455
1736,116885.07046076948
1737,319889.01726995246
1738,242275.8400274289
1739,244622.43423122907
1740,201681.4332031367
1741,196862.96755920723
1742,173084.60079980042
1743,175574.6284322221
1744,309312.156443765
1745,200218.44226887397
1746,184227.17545485275
1747,238077.456403087
1748,241413.0647839837
1749,153977.72288465832
1750,126784.9490144672
1751,254450.7879815157
1752,122052.81092988714
1753,139758.07535747567
1754,191764.47451412267
1755,168435.9836654771
1756,128243.66517735164
1757,121425.85333349512
1758,145036.39082995302
1759,160749.05636032193
1760,166215.62273570805
1761,134444.9219068236
1762,174809.17573575614
1763,176214.20394329476
1764,116198.31489717083
1765,157484.3306870195
1766,177812.9409811931
1767,208235.34850332062
1768,148396.37898055825
1769,164358.81648361555
1770,146842.26390333145
1771,115315.74091688194
1772,133279.06144304425
1773,126898.439796049
1774,126406.07875142561
1775,142602.41887775643
1776,125777.53132773345
1777,113105.69016333389
1778,140925.48330307464
1779,114282.12463272843
1780,166675.73967930974
1781,130749.4434339877
1782,88534.0446454382
1783,139184.43476522787
1784,101118.86712312762
1785,112929.29500761683
1786,134895.3390679315
1787,161183.69573700783
1788,57057.62376237902
1789,99034.61993209223
1790,76659.17530430241
1791,178278.50422157923
1792,157271.84994884717
1793,116709.8782434204
1794,148592.57916637618
1795,137268.3501940191
1796,130803.7582084734
1797,113615.82371331261
1798,120177.07181245374
1799,115526.7893430235
1800,125122.33104708976
1801,123274.2161015979
1802,125226.54556676258
1803,141601.24619637945
1804,142579.1590688067
1805,137473.82822464756
1806,113869.49848247915
1807,128969.34492551239
1808,120715.69036048405
1809,120233.26009704045
1810,140156.03636683602
1811,88799.25239485047
1812,92985.6833916903
1813,121024.5387395203
1814,92220.129945765
1815,49260.32473431797
1816,97521.32556052486
1817,109046.10898730007
1818,142981.77923045697
1819,123599.65517696214
1820,66118.495587445
1821,103927.85572790582
1822,147099.09279193004
1823,45550.43598370538
1824,132206.41258700492
1825,140958.2880851298
1826,100612.54528983709
1827,94937.1882624571
1828,133416.44335878562
1829,109538.9567221337
1830,130790.39182591726
1831,146961.81906538215
1832,85555.78870515317
1833,135430.90481654328
1834,117636.36618812324
1835,116400.5550041943
1836,121618.63546236612
1837,85911.83361772427
1838,121770.19339317603
1839,91875.07043805276
1840,164955.36458094025
1841,145697.45095102716
1842,77015.15861492809
1843,124996.66189624621
1844,135573.15009553573
1845,136410.2341769785
1846,152056.78445112507
1847,173520.89727712038
1848,56323.261484189665
1849,110139.3661677561
1850,116724.62594982563
1851,151989.53490590057
1852,124641.15335646129
1853,128715.31800542226
1854,165143.36574389832
1855,138541.02436075232
1856,220165.17071103677
1857,152440.33555599113
1858,134593.49176680256
1859,118324.66537018312
1860,158648.5858772772
1861,117735.01297144651
1862,311457.93650254345
1863,289020.958511633
1864,288844.8354515894
1865,323445.63125479704
1866,325666.22431683645
1867,229362.9961110568
1868,297911.03398054035
1869,203632.26538625493
1870,221971.71998496563
1871,243832.6647303471
1872,167452.4294242989
1873,240666.13515823244
1874,148654.40794608003
1875,198874.99989430976
1876,198323.69915699077
1877,207147.4228339268
1878,198162.2974925679
1879,134194.6245102461
1880,138709.01206377381
1881,233201.987950229
1882,252355.4073879198
1883,191755.00575345408
1884,204939.70872111878
1885,237769.44623504256
1886,299704.5024497564
1887,208158.12895867196
1888,275265.0512911941
1889,159425.44011036158
1890,125053.29699477048
1891,136838.89963497812
1892,100661.4728412607
1893,132262.05470938678
1894,126631.07193398433
1895,136090.2671489875
1896,124014.06015562973
1897,108814.90231171338
1898,106810.24139809271
1899,163306.23629939492
1900,159830.17442249507
1901,172657.01985209904
1902,144683.72427810368
1903,224161.47944978398
1904,132918.64984611096
1905,195680.62481512447
1906,164789.88242678734
1907,204019.35370187592
1908,110276.39618836982
1909,132308.99521492622
1910,117494.24365364629
1911,207598.56477165077
1912,298906.9712762672
1913,141733.73295366846
1914,63319.138224690076
1915,312963.00265625643
1916,57002.38637649915
1917,238467.34605137704
1918,138108.04208856134
1919,168353.69900844494
1920,128012.31444912733
1921,422204.2306857421
1922,318075.5185163659
1923,231845.7307106394
1924,229423.44837296385
1925,205449.79658561273
1926,393143.22874711384
1927,138785.1478498746
1928,147950.7310317785
1929,124906.27055190648
1930,127789.78265837472
1931,140879.08394442228
1932,129265.76956068592
1933,184945.38695923475
1934,181361.00425674458
1935,171024.87708541207
1936,189608.9483800792
1937,178192.37807772274
1938,172530.24439425944
1939,234681.29439326882
1940,182988.66630879248
1941,169149.67938847374
1942,187868.8504319434
1943,202799.28873994248
1944,354579.16420577565
1945,388402.57465925603
1946,139717.2179585842
1947,316733.84886984504
1948,172239.49224655336
1949,252904.36485064012
1950,187771.8103319518
1951,258044.46790055526
1952,212511.25561170027
1953,166967.08766473722
1954,187481.55163758725
1955,140368.08992362246
1956,295336.8396903847
1957,151899.36140137774
1958,308748.41129922296
1959,140715.34412508385
1960,115367.61108437156
1961,121664.75447332347
1962,91355.00912484698
1963,100443.74853077678
1964,105196.150720304
1965,144441.01057139752
1966,139150.18032558743
1967,271831.59739137057
1968,427964.8423071331
1969,390087.8076969098
1970,424940.496864305
1971,449902.2430194966
1972,375116.9749781635
1973,261222.252163545
1974,327257.6827715736
1975,491750.09791559237
1976,274502.3563344361
1977,360966.6909316662
1978,354107.1134704547
1979,323911.4931213015
1980,192983.4951599079
1981,349391.2996724956
1982,223162.6363267717
1983,199304.68211728404
1984,167756.62255974286
1985,220678.13649256196
1986,215706.69956875386
1987,180787.1762182762
1988,175576.73997309845
1989,189942.4974453984
1990,210773.9117254016
1991,241641.63163290123
1992,208798.48770353897
1993,170597.89506783162
1994,234403.589294674
1995,181944.63791996357
1996,252366.6431718889
1997,323867.23662709445
1998,326322.7686867657
1999,274844.8217556862
2000,324730.8594731621
2001,279342.19808226416
2002,250973.33140764752
2003,253387.96454570247
2004,276197.1270168399
2005,209885.87978324218
2006,220049.4827433836
2007,239008.83640531058
2008,218712.63818899821
2009,190573.83000935666
2010,187543.1522114435
2011,129880.98523624148
2012,170467.44174792324
2013,177923.24226642118
2014,184101.32667087586
2015,197789.08745580327
2016,191646.93167032214
2017,194737.37993203165
2018,126321.32355953194
2019,132753.38499382167
2020,107795.99775101276
2021,108289.55959369378
2022,170437.68366398636
2023,135216.05735455747
2024,255143.6774403481
2025,361015.22318658314
2026,172005.6303619367
2027,152209.03304273853
2028,148545.7712168596
2029,173688.46643694735
2030,261328.7177526123
2031,231038.9721411074
2032,250890.85985625334
2033,255488.87639385607
2034,168242.94049455618
2035,219513.38600516663
2036,187404.55755437986
2037,193859.7518456854
2038,288986.3204717878
2039,219897.27805377624
2040,282990.31119743333
2041,276576.3149237536
2042,205063.3101490241
2043,180842.15278170336
2044,173124.66411674302
2045,224852.55475093416
2046,149810.89009743623
2047,137384.05720702672
2048,139238.21503528385
2049,137525.4498722008
2050,178881.78646653547
2051,105616.11829440022
2052,128955.23020476206
2053,148869.6617544584
2054,82230.49314225459
2055,154441.96562642616
2056,139865.89299762106
2057,116755.6467633096
2058,214074.2057790891
2059,132186.8424936599
2060,175141.38868430242
2061,170545.36641986377
2062,130482.08501580292
2063,116438.77453420298
2064,138222.56782372098
2065,116818.71387535115
2066,164156.54266308073
2067,113495.4643225685
2068,129368.37929273855
2069,78819.35573483937
2070,108049.16365261843
2071,93866.7754546913
2072,123169.51119305911
2073,136021.37069048654
2074,181606.8324435279
2075,146034.16315678705
2076,123143.15096728769
2077,155423.32218524007
2078,126090.36715635342
2079,127296.91807866505
2080,116799.43259609857
2081,123923.53142226762
2082,121257.44005478433
2083,142137.64412729806
2084,114127.06990604606
2085,123136.51275146418
2086,106518.54975803244
2087,116061.76867492318
2088,91881.02441774569
2089,77778.39751819694
2090,125375.9233550539
2091,112581.00268094317
2092,122342.06503242384
2093,112530.0068821581
2094,116559.07976280751
2095,144994.00806856624
2096,80459.74679424096
2097,97695.08628811022
2098,138739.96245019833
2099,48360.931233134244
2100,85248.23119704443
2101,108933.98426279581
2102,120216.94844997511
2103,105515.8487830905
2104,129578.71028765131
2105,127148.08445601277
2106,61325.33974957239
2107,202474.30831414927
2108,112068.4606053346
2109,109489.36943587023
2110,126371.6446761221
2111,149210.29765120632
2112,134764.0456302224
2113,117728.95554391097
2114,107090.68345977529
2115,159913.15817015833
2116,114011.44602275464
2117,147248.38402334118
2118,121674.81669758944
2119,104972.8383592809
2120,107246.30014887833
2121,84110.63966995213
2122,105120.62448127262
2123,84684.43129897829
2124,152945.38015643726
2125,121042.81601755822
2126,148651.91929788838
2127,144767.36658317872
2128,119710.24999346171
2129,93709.17665960194
2130,138735.24202298268
2131,143928.36145636236
2132,105623.61033331085
2133,120428.02132103893
2134,121009.17439174798
2135,91714.54687652076
2136,72700.00203450618
2137,106941.34128400695
2138,129269.58172964977
2139,145810.81161457376
2140,137840.08855867642
2141,148700.2360060806
2142,126695.3963508267
2143,141253.7299904081
2144,111254.6412373043
2145,135686.6008264892
2146,166632.9006063671
2147,150813.37496056934
2148,130667.07157621255
2149,143330.844296907
2150,231902.71437799893
2151,111600.09235297743
2152,156359.2723727072
2153,168215.25361619354
2154,98297.24047430605
2155,133522.1051368734
2156,248330.77189760897
2157,234116.31379983953
2158,236305.26544484642
2159,209319.8376858045
2160,168844.51941140182
2161,230554.05985486135
2162,336003.45859330567
2163,343417.5414928089
2164,248036.83479798725
2165,213582.75996502014
2166,150817.27482986185
2167,219830.7178278184
2168,203565.17402732748
2169,192436.28462307827
2170,214762.29830409514
2171,156783.8111071514
2172,131855.20220008102
2173,179182.1897472573
2174,227957.94757334318
2175,299885.00865015044
2176,324637.34526024474
2177,245941.24395833825
2178,209017.85301652778
2179,141424.28089800445
2180,204891.26044186112
2181,183429.24532755333
2182,215662.0501532548
2183,183401.85098956106
2184,124583.41191719382
2185,118365.73227316921
2186,140018.4543741889
2187,152187.91561213048
2188,152697.33712444163
2189,220477.76580560897
2190,75890.60971039959
2191,81709.5103944912
2192,89966.46194248075
2193,99170.40331605522
2194,100886.45949907259
2195,110289.77470238434
2196,100484.57700320127
2197,118747.68998856303
2198,155838.3833993257
2199,174874.50047341795
2200,147887.5913687649
2201,143076.97876954675
2202,211837.9777935927
2203,143567.02281266038
2204,193528.39003042775
2205,117526.29828200804
2206,132279.7188491466
2207,206405.38924577527
2208,265945.9454468129
2209,215065.08286649152
2210,118622.71849166253
2211,117456.48717092247
2212,115124.17957697566
2213,106857.4638432071
2214,126806.96182534791
2215,106422.864541962
2216,146277.2940183802
2217,65640.5628458332
2218,87019.29656186375
2219,71801.24619824521
2220,61501.59368701537
2221,315266.5178320181
2222,266023.15362086217
2223,260685.75185752867
2224,205595.14664585143
2225,118738.57503105716
2226,173292.4178845994
2227,210051.84197045924
2228,266029.41416215285
2229,257851.7765628
2230,156315.2982948644
2231,213288.50181127977
2232,181204.5374072707
2233,186337.65085711356
2234,240800.26364977405
2235,221230.68717342764
2236,270595.29402066115
2237,349479.2204445127
2238,201764.18919396392
2239,105817.01409388034
2240,155268.23496433822
2241,156476.60689108312
2242,125895.56601125901
2243,125021.74957236285
2244,100443.60528823663
2245,93929.50872201566
2246,146446.93667144974
2247,104358.89017083138
2248,126013.95833167041
2249,125721.6094444766
2250,132155.12940405402
2251,103175.6569072867
2252,164790.1839216142
2253,155943.47082843655
2254,180748.37402953525
2255,190463.244604288
2256,178106.74060520687
2257,204922.60512618927
2258,161465.43218144
2259,179183.51532462536
2260,151579.33113718397
2261,181107.14570674553
2262,202048.9353757143
2263,366969.17986082815
2264,425070.24305355054
2265,173697.89658944003
2266,289111.88116580655
2267,378654.4712840217
2268,412961.7545666539
2269,145285.71127310322
2270,190270.4403469087
2271,229607.22697245915
2272,202229.3256849862
2273,165509.0337539602
2274,178758.4450104823
2275,158373.72256974666
2276,200520.32228334012
2277,191366.45724331192
2278,142428.7738965775
2279,126053.4941002281
2280,116956.72560161125
2281,159114.32618936722
2282,177682.7827771289
2283,97787.92776376725
2284,110173.65390304457
2285,146358.38186804246
2286,127229.65083599453
2287,361094.7436702736
2288,262953.58866462985
2289,369552.9459417809
2290,446738.4156709552
2291,318469.1446918133
2292,429589.8327021457
2293,443450.5784783275
2294,398842.31252460857
2295,457201.89463110245
2296,281807.433577541
2297,322852.85340210766
2298,308178.15657937963
2299,374789.8423995359
2300,330311.64704000694
2301,307481.7116351145
2302,241390.49708804692
2303,233294.33920300452
2304,235109.40627018915
2305,190351.89494670928
2306,186300.97436029284
2307,192849.51944446017
2308,217891.01917262856
2309,279615.72018179117
2310,209196.8112584338
2311,199384.5747113493
2312,174078.49992040277
2313,173542.8206101706
2314,163560.72428650287
2315,174148.71766965027
2316,185508.5090170518
2317,181293.02786104276
2318,175732.72721047097
2319,175648.43380765978
2320,186538.4265867078
2321,243957.80424365256
2322,167342.87856988626
2323,182576.52748642667
2324,171938.67288541648
2325,207691.37393963287
2326,168487.29058460396
2327,204885.8859560715
2328,227002.00669201778
2329,190536.7786984292
2330,178435.23554785887
2331,348119.56735277013
2332,396423.4056828732
2333,326347.29199870495
2334,256848.35252208752
2335,274949.8350087435
2336,329315.0277154505
2337,196281.14315340426
2338,270477.0396025933
2339,209691.67528210007
2340,374405.4806214674
2341,215376.90159817206
2342,226420.43763656437
2343,232049.48356122687
2344,220605.6636066519
2345,227969.19665093214
2346,202823.99984940712
2347,192524.6980757437
2348,232647.39708334257
2349,172272.4117716003
2350,285118.62410672696
2351,244861.7530872713
2352,237829.22754232743
2353,223465.29758837807
2354,130090.94173823085
2355,145733.8736942604
2356,154409.20311964207
2357,191587.57091716604
2358,191623.47815666237
2359,134104.44563686577
2360,113527.47733477395
2361,143662.8838476304
2362,264491.1902996187
2363,138594.30311638548
2364,154613.57540291784
2365,223342.1028674889
2366,183024.31083390632
2367,208936.74220195692
2368,213841.9290926231
2369,205183.29257890402
2370,173655.04883004288
2371,169645.27567531457
2372,182693.41406463625
2373,283011.2577345362
2374,313446.2972371843
2375,246429.50158866748
2376,282553.38029041
2377,328849.9444505922
2378,153430.86734644053
2379,205968.75418889103
2380,152613.1092780723
2381,169777.77273774816
2382,206962.73687279326
2383,201888.68817208576
2384,244837.98907098547
2385,163954.7519285025
2386,137113.49347073096
2387,137210.29640355764
2388,99652.75427437038
2389,122951.72851962999
2390,149200.6057393331
2391,144147.79600127507
2392,117794.56991138087
2393,161378.4903382773
2394,144660.30888144145
2395,202375.39100999918
2396,142450.5877491392
2397,210556.22646811386
2398,133077.44194344146
2399,53074.76575468652
2400,49618.00709837212
2401,114862.4940762773
2402,140276.88012626997
2403,136635.82481963327
2404,155281.67056593928
2405,163613.5327853466
2406,140502.8954752216
2407,128483.82227975286
2408,148004.7691977376
2409,127567.4835568819
2410,158193.66951884644
2411,116038.83985350831
2412,156477.07975871535
2413,129937.69148844706
2414,147107.82092062122
2415,131202.87283033825
2416,123307.19469235346
2417,134770.1761230938
2418,132516.61068645172
2419,124541.79089891496
2420,125955.30917368192
2421,144656.31912820446
2422,109738.72347429692
2423,115760.05018129808
2424,150018.6506650061
2425,169485.7438648418
2426,124193.13780401822
2427,133645.33100343874
2428,166534.008905711
2429,115740.63809361574
2430,130862.14235234879
2431,106802.58699069946
2432,143733.99094323814
2433,148257.82618609676
2434,135103.81560498057
2435,145895.75055914023
2436,105991.13045580767
2437,108988.74475926982
2438,125272.23070646643
2439,108587.21715068929
2440,117014.63755842329
2441,89216.27062014013
2442,97685.4807627742
2443,121921.26725107938
2444,127623.02408081273
2445,77594.23400923623
2446,123699.17630387231
2447,185309.58384468977
2448,134479.28583979167
2449,104158.98123689492
2450,143036.1917047879
2451,127392.54902875231
2452,206094.0479558974
2453,89097.88818100176
2454,122088.34069117378
2455,110024.65725132237
2456,135447.65254042821
2457,120689.27801253494
2458,115293.86978934995
2459,109172.3357914834
2460,134651.33059307226
2461,119967.55119542747
2462,131565.32035753192
2463,121426.73531626345
2464,166570.28326626905
2465,136161.79928019524
2466,107360.24763781487
2467,131568.20131627138
2468,74890.3491915102
2469,73117.21361943202
2470,179585.65428669227
2471,209367.23060611475
2472,158127.66270219415
2473,116608.02218698528
2474,79003.44935317452
2475,213670.07346434292
2476,111345.41411079184
2477,124546.49071362014
2478,143143.231589232
2479,100888.99047500738
2480,144960.2288022525
2481,121455.93503798517
2482,125903.39339953256
2483,113982.1254501437
2484,124023.82954854198
2485,128556.85379873459
2486,152031.6968697123
2487,164769.79136475475
2488,160062.69223249593
2489,147341.61211061032
2490,146717.36939740003
2491,88275.5825693723
2492,190493.0378891574
2493,147571.89795144612
2494,147819.6143096837
2495,85290.76632672062
2496,241542.86256798034
2497,148932.53377607666
2498,111951.55274757417
2499,87791.25619722641
2500,125403.27611395007
2501,133532.41227973177
2502,144188.35897766452
2503,88726.3211355806
2504,156520.523550819
2505,220600.45640914625
2506,240788.36377576768
2507,245287.37384490596
2508,237929.48655893543
2509,207304.53575871504
2510,214355.53073515487
2511,173734.28446044945
2512,207781.05229113981
2513,218949.66711800863
2514,269567.0706922983
2515,148464.40920138915
2516,168184.4918288674
2517,145177.36337531934
2518,150192.98753519787
2519,231342.77464439665
2520,212973.59488612032
2521,184712.42183951612
2522,222237.51614409866
2523,124544.0833465855
2524,137408.9400381661
2525,145955.58183624403
2526,140611.39490362193
2527,118803.52588324362
2528,129272.51424458997
2529,138669.2868297369
2530,131383.8994998844
2531,252368.4740413111
2532,224331.2418548769
2533,197093.33288797483
2534,226704.95244722572
2535,304613.0014585163
2536,231816.5639571365
2537,231052.90718280684
2538,180740.4970396542
2539,186977.8418281743
2540,177026.52191297666
2541,181218.8075757217
2542,165282.39813045997
2543,127202.27543732926
2544,124167.54002882182
2545,134087.06637744987
2546,124514.90828990661
2547,132317.39987719938
2548,148952.37924424923
2549,150825.10882208656
2550,229382.1156471792
2551,140328.151318898
2552,122910.58081183025
2553,75889.58395241552
2554,101122.8873207276
2555,114731.07131764902
2556,97256.42680044085
2557,107373.5902640206
2558,152980.3215221235
2559,137165.815278088
2560,148825.27058547694
2561,144131.79740388045
2562,140345.2939418896
2563,150301.33796984906
2564,210071.1487305355
2565,139050.9653795309
2566,163079.9361199149
2567,133868.56732006505
2568,198441.48203339588
2569,205991.75604480846
2570,114422.80632512993
2571,178817.55905304028
2572,149252.53382144417
2573,206326.21551536713
2574,274487.21351253166
2575,133593.99957897206
2576,120187.00166351274
2577,139901.85338145742
2578,83310.19069608091
2579,64469.58985474495
2580,111998.40042999081
2581,117963.96469181633
2582,118452.71779125757
2583,288962.2491962435
2584,162836.95425864003
2585,176636.22578763185
2586,215683.82166424903
2587,193442.83507467987
2588,145535.94210688426
2589,144386.68908517848
2590,219830.52630662237
2591,231122.50160792956
2592,215132.3364688213
2593,256356.88515700455
2594,188329.4471130534
2595,199087.5151182854
2596,313570.2649150442
2597,186051.36319137932
2598,303851.67682034854
2599,293008.81120880373
2600,135819.3077071973
2601,141927.10256735768
2602,77867.120780821
2603,87683.69719571066
2604,82706.17616508628
2605,75851.2984414855
2606,147855.2117643278
2607,199327.1758268412
2608,199892.9870384336
2609,169936.48170530665
2610,111976.85998753361
2611,118329.14442077727
2612,152749.98375685167
2613,131030.09958014953
2614,125479.84408592051
2615,154308.9634475893
2616,150826.5225094013
2617,168365.8787209616
2618,178084.25608273564
2619,183610.92140148743
2620,189470.1819459591
2621,175359.76095235973
2622,181448.92110573372
2623,247308.6204689138
2624,297764.16017013404
2625,271239.2762320904
2626,173236.63311149302
2627,158288.35790367876
2628,499814.336275661
2629,515421.8398319707
2630,366194.5876978091
2631,450648.81358346296
2632,430373.87215876643
2633,305326.4524630515
2634,409513.4799708601
2635,162351.68306290093
2636,184772.19310825953
2637,181505.79152694513
2638,262603.87845282967
2639,188769.40015272325
2640,153491.17756157578
2641,102839.87029859166
2642,180203.06511457308
2643,97246.82559901856
2644,123228.5474824316
2645,102565.03277723068
2646,90512.78918366722
2647,98686.92145093592
2648,137842.52767212802
2649,151590.81395758307
2650,142522.22868025352
2651,139039.58589044804
2652,417137.5523357735
2653,239417.91842837262
2654,244015.82534068517
2655,385285.4015247726
2656,317767.2713437254
2657,351075.5790218431
2658,296864.85206022795
2659,303151.511287525
2660,342786.8985773051
2661,345519.8864444986
2662,343137.6711359048
2663,288946.0173630163
2664,265835.65468586667
2665,320022.1300419105
2666,281722.3496674601
2667,165940.21097456993
2668,176903.74050472223
2669,171247.072674753
2670,268774.9369179315
2671,178610.4890640274
2672,190051.23069438883
2673,206501.04414674352
2674,203191.592378917
2675,170776.3336754256
2676,187789.02999112805
2677,193597.14187786967
2678,248581.57103723008
2679,281734.5326911646
2680,287396.8072832106
2681,398828.91362102254
2682,331797.1089513466
2683,529356.6400640487
2684,313089.8199329337
2685,343159.73438544635
2686,254658.36190755686
2687,322630.4944053553
2688,203055.7858891365
2689,194826.45394256356
2690,447289.8577213287
2691,185254.89238951393
2692,130671.12426647618
2693,185801.4619501745
2694,125698.31235092266
2695,185024.38213378692
2696,178863.73252013748
2697,180122.24864251184
2698,191969.73449788275
2699,175259.87382254048
2700,157441.0001935392
2701,147587.87161023502
2702,113280.76543506571
2703,122300.31692803222
2704,136963.07240074727
2705,121722.57153427103
2706,115523.68697437861
2707,124433.62616187871
2708,134230.30839098126
2709,104582.17329413329
2710,128173.98716457904
2711,254054.83625255706
2712,378964.8726552909
2713,171573.8172564139
2714,146331.93601601743
2715,169108.4603061498
2716,146951.11218587778
2717,185516.87954458492
2718,217741.43816862066
2719,162533.7216388491
2720,177013.498810696
2721,132619.78357522126
2722,155196.51904514368
2723,138099.3460091703
2724,129957.29182010355
2725,132362.31927933288
2726,150467.78371619832
2727,172716.7577273127
2728,179487.31905316073
2729,146152.77734915947
2730,146141.18461087995
2731,128367.18325283601
2732,124892.27628224152
2733,154791.55084873037
2734,142201.8104541197
